Date	Day	Tactics	Actors	Target	Event Description	Country	Location	Battle	Duration	Nationalist troops	Nat Arrests	Nat injuries	Nat deaths	Rep troops	Rep arrests	Rep injuries	Rep deaths	Workers	Civilian inj	Civiliandeaths	Source	Date	no event	Source Descriptions
27-Nov-38	Sun	move north	Nationalists	Republicans	march to Catalonia	Spain	Catalonia	Catalonia		50000	0	0	0	0	0	0	0	0	0	0	Broue & Temime			
28-Nov-38	Mon	move north	Nationalists	Republicans	march to Catalonia	Spain	Catalonia	Catalonia		50000	0	0	0	0	0	0	0	0	0	0	Broue & Temime			
29-Nov-38	Tue	move north	Nationalists	Republicans	march to Catalonia	Spain	Catalonia	Catalonia		50000	0	0	0	0	0	0	0	0	0	0	Broue & Temime			
30-Nov-38	Wed	move north	Nationalists	Republicans	march to Catalonia	Spain	Catalonia	Catalonia		50000	0	0	0	0	0	0	0	0	0	0	Broue & Temime			
1-Dec-38	Thu	move north	Nationalists	Republicans	march to Catalonia	Spain	Catalonia	Catalonia		50000	0	0	0	0	0	0	0	0	0	0	Broue & Temime			
2-Dec-38	Fri	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
3-Dec-38	Sat	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
4-Dec-38	Sun	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
5-Dec-38	Mon	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
6-Dec-38	Tue	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
7-Dec-38	Wed	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
8-Dec-38	Thu	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
9-Dec-38	Fri	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
10-Dec-38	Sat	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
11-Dec-38	Sun	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
12-Dec-38	Mon	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
13-Dec-38	Tue	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
14-Dec-38	Wed	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
15-Dec-38	Thu	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
16-Dec-38	Fri	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
17-Dec-38	Sat	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
18-Dec-38	Sun	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
19-Dec-38	Mon	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
20-Dec-38	Tue	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
21-Dec-38	Wed	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
21-Dec-38	Wed	bombing	Nationalists	Republicans	bomb Reus	Spain	Reus			101	0	0	0	3001	0	0	0	3001	8	3	New York Times	12/21/1938		
22-Dec-38	Thu	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
23-Dec-38	Fri	move east	Nationalists	Republicans	Nationalist Army of Manouvre moves east	Spain	Catalonia	Catalonia		340000	0	0	0	0	0	0	0	0	0	0	Beevor			
24-Dec-38	Sat	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
25-Dec-38	Sun	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
26-Dec-38	Mon	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
27-Dec-38	Tue	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
28-Dec-38	Wed	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
29-Dec-38	Thu	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
30-Dec-38	Fri	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
31-Dec-38	Sat	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
1-Jan-39	Sun	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
1-Jan-39	Sun	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
2-Jan-39	Mon	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
2-Jan-39	Mon	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
3-Jan-39	Tue	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
3-Jan-39	Tue	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
4-Jan-39	Wed	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Catalonia	Catalonia		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
4-Jan-39	Wed	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
5-Jan-39	Thu	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
5-Jan-39	Thu	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
6-Jan-39	Fri	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
7-Jan-39	Sat	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
8-Jan-39	Sun	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
9-Jan-39	Mon	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
10-Jan-39	Tue	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
11-Jan-39	Wed	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
12-Jan-39	Thu	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
13-Jan-39	Fri	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
14-Jan-39	Sat	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
15-Jan-39	Sun	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
15-Jan-39	Sun	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	90000	0	8	3	0	0	0	Jackson			
16-Jan-39	Mon	escape	Nationalists	civilians	flee to France	Spain	Barcelona	Barcelona		350000	0	0	0	90000	0	0	0	500000	0	0	Jackson			
17-Jan-39	Tue	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	45000	0	31	8	0	0	0	Jackson			
18-Jan-39	Wed	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	45000	0	31	8	0	0	0	Jackson			
19-Jan-39	Thu	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	45000	0	31	8	0	0	0	Jackson			
20-Jan-39	Fri	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	45000	0	31	8	0	0	0	Jackson			
21-Jan-39	Sat	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	45000	0	31	8	0	0	0	Jackson			
22-Jan-39	Sun	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	45000	0	31	8	0	0	0	Jackson			
22-Jan-39	Sun	bombing	Nationalists	Republicans	bomb Barcelona	Spain	Barcelona	Barcelona		101	0	0	0	3001	0	0	0	300001	8	3	New York Times	1/23/1939		
23-Jan-39	Mon	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	45000	0	31	8	0	0	0	Jackson			
23-Jan-39	Mon	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	45000	0	31	8	0	0	0	Jackson			
24-Jan-39	Tue	escape	Republicans	Nationalists	800 soldiers leave for the coast; discovered later	Spain	Barcelona	Barcelona		30001	0	0	0	800	0	0	57	0	0	0	Fraser			
25-Jan-39	Wed	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	45000	0	31	8	0	0	0	Jackson			
26-Jan-39	Thu	attack	Nationalists	Republicans	Nationalist push toward Barcelona	Spain	Borjas	Borjas		350000	0	8	3	45000	0	31	8	0	0	0	Jackson			
27-Jan-39	Fri	attack	Nationalists	Republicans	Nationalists enter Barcelona	Spain	Barcelona	Barcelona		30001	0	0	0	15000	0	501	301	0	0	0	Pettifer			
28-Jan-39	Sat	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Manresa	Manresa		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
29-Jan-39	Sun	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Manresa	Manresa		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
30-Jan-39	Mon	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Manresa	Manresa		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
31-Jan-39	Tue	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Manresa	Manresa		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
1-Feb-39	Wed	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Manresa	Manresa		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
2-Feb-39	Thu	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Manresa	Manresa		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
3-Feb-39	Fri	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Manresa	Manresa		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
4-Feb-39	Sat	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Manresa	Manresa		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
5-Feb-39	Sun	attack	Nationalists	Republicans	capture city	Spain	Gerona	Gerona		350000	0	0	0	3001	0	31	8	0	0	0	Jackson			
5-Feb-39	Sun	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Catalonia	Catalonia		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
6-Feb-39	Mon	escape	Republicans	Nationalists	soldiers flee to France	Spain	Barcelona	Barcelona		350000	0	0	0	60000	0	0	0	0	0	0	Jackson			
6-Feb-39	Mon	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Catalonia	Catalonia		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
7-Feb-39	Tue	escape	Republicans	Nationalists	soldiers flee to France	Spain	Barcelona	Barcelona		350000	0	0	0	60000	0	0	0	0	0	0	Jackson			
7-Feb-39	Tue	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Olot	Olot		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
8-Feb-39	Wed	escape	Republicans	Nationalists	soldiers flee to France	Spain	Barcelona	Barcelona		350000	0	0	0	60000	0	0	0	0	0	0	Jackson			
8-Feb-39	Wed	attack	Nationalists	Republicans	capture city	Spain	Figueras	Figueras		350000	0	0	0	3001	0	31	8	0	0	0	Jackson			
9-Feb-39	Thu	escape	Republicans	Nationalists	soldiers flee to France	Spain	Barcelona	Barcelona		350000	0	0	0	60000	0	0	0	0	0	0	Jackson			
9-Feb-39	Thu	attack	Nationalists	Republicans	Nationalists cover Catalonia & seal French border	Spain	Andorra Pass	Andorra Pass		350000	0	0	0	3001	0	0	0	0	0	0	Jackson			
10-Feb-39	Fri	escape	Republicans	Nationalists	soldiers flee to France	Spain	Barcelona	Barcelona		350000	0	0	0	60000	0	0	0	0	0	0	Jackson			
11-Feb-39	Sat	move west	Nationalists	Republicans	Nationalist forces move toward Madrid	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	0	Beevor			
12-Feb-39	Sun	move west	Nationalists	Republicans	Nationalist forces move toward Madrid	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	0	Beevor			
13-Feb-39	Mon	move west	Nationalists	Republicans	Nationalist forces move toward Madrid	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	0	Beevor			
14-Feb-39	Tue	move west	Nationalists	Republicans	Nationalist forces move toward Madrid	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	0	Beevor			
15-Feb-39	Wed	move west	Nationalists	Republicans	Nationalist forces move toward Madrid	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	0	Beevor			
16-Feb-39	Thu	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
17-Feb-39	Fri	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
18-Feb-39	Sat	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
19-Feb-39	Sun	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
20-Feb-39	Mon	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
21-Feb-39	Tue	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
22-Feb-39	Wed	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
23-Feb-39	Thu	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
24-Feb-39	Fri	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
25-Feb-39	Sat	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
26-Feb-39	Sun	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
27-Feb-39	Mon	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
28-Feb-39	Tue	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
1-Mar-39	Wed	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
2-Mar-39	Thu	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
3-Mar-39	Fri	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
4-Mar-39	Sat	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
5-Mar-39	Sun	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
5-Mar-39	Sun	move west	Nationalists	Republicans	Nationalist forces move toward Madrid; citizens starve	Spain	Madrid	Madrid		350000	0	0	0	0	0	0	0	0	0	50	Beevor			
6-Mar-39	Mon	coup	junta	Republicans	seize power from Negrin; broadcast on radio	Spain	Madrid	Madrid		0	0	0	0	300001	0	0	0	0	0	0	Jackson			
6-Mar-39	Mon	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
7-Mar-39	Tue	battle	Republicans	junta	communists fight junta forces	Spain	Madrid	Madrid		0	0	0	0	300001	0	31	8	0	0	0	Jackson			
7-Mar-39	Tue	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
8-Mar-39	Wed	battle	Republicans	junta	communists fight junta forces	Spain	Madrid	Madrid		0	0	0	0	300001	0	31	8	0	0	0	Jackson			
8-Mar-39	Wed	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
9-Mar-39	Thu	battle	Republicans	junta	communists fight junta forces	Spain	Madrid	Madrid		0	0	0	0	300001	0	31	8	0	0	0	Jackson			
9-Mar-39	Thu	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
10-Mar-39	Fri	battle	Republicans	junta	communists fight junta forces	Spain	Madrid	Madrid		0	0	0	0	300001	0	31	8	0	0	0	Jackson			
10-Mar-39	Fri	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
11-Mar-39	Sat	battle	Republicans	junta	communists fight junta forces	Spain	Madrid	Madrid		0	0	0	0	300001	0	31	8	0	0	0	Jackson			
11-Mar-39	Sat	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
12-Mar-39	Sun	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
12-Mar-39	Sun	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
13-Mar-39	Mon	battle	Republicans	junta	communists fight junta forces	Spain	Madrid	Madrid		0	0	0	0	300001	0	31	8	0	0	0	Jackson			
14-Mar-39	Tue	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
15-Mar-39	Wed	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
16-Mar-39	Thu	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
17-Mar-39	Fri	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
18-Mar-39	Sat	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
19-Mar-39	Sun	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
20-Mar-39	Mon	battle	Nationalists	Republicans	Nationalists pursue Republican positions; citizens starve	Spain	Madrid	Madrid		350000	0	3	1	300001	0	8	3	0	0	50	Gibbs			
