Date	Year	Action	Actor	Target	Agent	Event	Country	Location	Issue	Time/duration	Spartans/allies	Spartans captured	Spartans wounded	Spartans killed	Athenians/allies	Athenians captured	Athenians wounded	Athenians killed	Source	no event	Notes	Sources
23-Mar	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
23-Mar	-423	battle	Athens	Sparta		Sparta withstands Athenian attack	Greece	Pallene	civil war		1000	0	31	8	1800	0	101	31	Kagan			
24-Mar	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
24-Mar	-423	battle	Athens	Sparta		Athenian navy sails around the Spartan forces	Greece	Pallene	civil war		992	0	0	0	1650	0	0	0	Kagan			
25-Mar	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
25-Mar	-423	ravage	Athens	Sparta		Athenian navy ravages in the rear at Mende	Greece	Mende	civil war		700	0	31	8	1000	0	8	3	Kagan			
26-Mar	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
26-Mar	-423	rebellion	Mendeans	Sparta		Mendeans turn on Spartan army; Spartans flee	Greece	Mende	civil war		1000	0	0	0	0	0	0	0	Kagan			
27-Mar	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
27-Mar	-423	restore	Athens	Mende		Athenians restore democracy in Mende	Greece	Mende	democracy		1500	0	0	0	1650	0	0	0	Kagan			
28-Mar	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
28-Mar	-423	battle	Athens	Sparta		"Athens attacks, but is repelled"	Greece	Scione	civil war		1200	0	8	3	1650	0	31	8	Kagan			
29-Mar	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
30-Mar	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
31-Mar	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
1-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
2-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
3-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
4-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
5-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
6-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
7-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
8-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
9-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
10-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
11-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
12-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
13-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
14-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
15-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
15-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
16-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
16-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
17-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
18-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
19-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
20-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
21-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
22-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
23-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
24-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
25-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
26-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
27-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
28-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
29-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
30-Apr	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
1-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
2-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
3-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
4-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
5-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
6-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
7-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
8-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
9-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
10-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
11-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
12-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
13-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
14-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
15-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
16-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
17-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
18-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
19-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
20-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
21-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
22-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
23-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
24-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
25-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
26-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
27-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
28-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
29-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
30-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
31-May	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
1-Jun	-423	sail	Athens	Sparta		Cleon's forces sail to Thrace	Greece	Thrace	civil war		0	0	0	0	1200	0	0	0	Thucydides			
2-Jun	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
3-Jun	-423	sail	Athens	Sparta		Cleon's forces sail to Thrace	Greece	Thrace	civil war		0	0	0	0	1200	0	0	0	Thucydides			
4-Jun	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
5-Jun	-423	sail	Athens	Sparta		Cleon's forces sail to Thrace	Greece	Thrace	civil war		0	0	0	0	1200	0	0	0	Thucydides			
6-Jun	-423	besiege	Athens	Scione		surround city	Greece	Scione	civil war		1000	0	1	0	1500	0	0	0	Thucydides			
